gene_symbol	log2_fold_change	mean_test	mean_control	pvalue	pvalue_adjusted	direction	significant
S100A7	2.3610	1.6520	0.8750	1.34e-09	2.81e-09	up	yes
SOST	2.3608	5.4300	9.8333	5.31e-13	1.32e-12	up	yes
SRD5A1	2.3600	1057.8160	648.7448	1.25e-65	2.03e-64	up	yes
C1ORF100	2.3595	10.9360	5.3281	1.12e-39	7.63e-39	up	yes
WDR31	2.3594	213.8360	149.5365	4.08e-64	6.26e-63	up	yes
SERPINE3	2.3581	24.5420	8.6198	5.55e-47	4.79e-46	up	yes
MEGF11	2.3581	169.0380	29.9375	4.50e-39	3.02e-38	up	yes
NLRP12	2.3570	128.8440	60.5833	3.98e-40	2.76e-39	up	yes
GDPD2	2.3569	16.1400	7.5990	4.16e-48	3.76e-47	up	yes
ZNF519	2.3565	599.8620	247.5573	3.66e-67	6.37e-66	up	yes
NAT16	2.3565	17.1840	8.9635	4.85e-27	2.16e-26	up	yes
DEFB131B	2.3553	1.5100	0.2344	5.10e-15	1.40e-14	up	yes
CHRNA4	2.3545	3.3360	4.6510	2.17e-08	4.24e-08	up	yes
PRKN	2.3544	294.5200	132.5104	1.63e-70	3.24e-69	up	yes
GAPT	2.3535	169.3160	89.5156	4.99e-25	2.06e-24	up	yes
ARL13A	2.3527	21.7280	6.5781	4.77e-36	2.88e-35	up	yes
OXTR	2.3517	221.7620	57.3177	5.67e-62	8.06e-61	up	yes
CFAP57	2.3515	19.6900	17.2448	7.02e-35	4.09e-34	up	yes
ARG1	2.3508	58.0560	13.8854	2.36e-37	1.49e-36	up	yes
SPDYE17	2.3503	19.7720	8.9062	4.09e-20	1.40e-19	up	yes
WNK3	2.3495	114.2840	68.1667	1.08e-48	9.86e-48	up	yes
C3ORF49	2.3492	38.6380	12.0729	4.08e-51	4.07e-50	up	yes
CATSPERG	2.3476	157.7660	104.0990	3.55e-50	3.42e-49	up	yes
ANO5	2.3476	450.0540	195.0573	1.13e-35	6.73e-35	up	yes
COX6B2	2.3473	43.4120	32.2188	7.47e-35	4.34e-34	up	yes
ANKLE1	2.3469	155.0920	107.6510	5.21e-39	3.48e-38	up	yes
C9ORF131	2.3468	200.0680	31.8490	7.95e-36	4.78e-35	up	yes
TMCO2	2.3466	2.4860	4.3333	1.95e-16	5.72e-16	up	yes
TBC1D32	2.3455	567.6520	250.1979	7.94e-73	1.75e-71	up	yes
MEFV	2.3440	242.6560	120.8438	5.32e-43	4.02e-42	up	yes
LYG2	2.3434	23.2840	9.4219	3.84e-40	2.66e-39	up	yes
LRRC51	2.3433	314.3780	234.6354	3.78e-63	5.58e-62	up	yes
CLDN2	2.3430	33.8240	9.4792	1.97e-49	1.85e-48	up	yes
DPP6	2.3424	60.0640	40.1667	4.21e-36	2.55e-35	up	yes
AZGP1	2.3422	160.4300	39.4010	2.73e-14	7.22e-14	up	yes
LIMS4	2.3420	110.2940	63.5365	1.34e-61	1.88e-60	up	yes
KCTD4	2.3413	56.8960	18.5677	3.31e-33	1.82e-32	up	yes
FANCM	2.3406	748.8720	330.0938	5.93e-82	1.98e-80	up	yes
SRCIN1	2.3383	34.4300	31.9792	3.44e-29	1.65e-28	up	yes
LEUTX	2.3380	0.4580	0.2448	9.76e-04	1.40e-03	up	yes
NXPE4	2.3373	20.3740	8.4062	7.99e-26	3.40e-25	up	yes
CHRNB2	2.3363	49.9540	11.8802	3.41e-38	2.21e-37	up	yes
LDHAL6B	2.3362	40.8560	12.1250	9.46e-45	7.58e-44	up	yes
TMEM235	2.3361	0.8000	0.4635	4.19e-07	7.60e-07	up	yes
PDE6C	2.3345	75.2900	24.1042	3.12e-44	2.45e-43	up	yes
NANOGP8	2.3337	15.2960	5.5417	2.99e-26	1.29e-25	up	yes
C5	2.3334	780.5420	433.6979	1.01e-65	1.64e-64	up	yes
TG	2.3329	63.9740	30.4167	2.27e-58	2.82e-57	up	yes
GOLGA8J	2.3316	38.0940	22.2917	5.83e-37	3.63e-36	up	yes
CCDC81	2.3316	72.1060	35.3646	6.21e-68	1.12e-66	up	yes
IL12RB2	2.3309	179.1060	72.8177	1.96e-43	1.50e-42	up	yes
TNFSF14	2.3293	143.5880	67.3594	1.62e-39	1.10e-38	up	yes
MSANTD1	2.3290	55.0740	32.1927	6.47e-40	4.44e-39	up	yes
ERICH6B	2.3289	22.0820	11.6667	7.00e-37	4.35e-36	up	yes
KLF14	2.3261	10.9780	13.0469	1.86e-22	6.94e-22	up	yes
ADCY2	2.3260	355.4000	182.8333	4.85e-44	3.79e-43	up	yes
KLRG1	2.3241	239.7420	71.9688	2.52e-55	2.86e-54	up	yes
BORCS8	2.3233	559.8640	554.0677	8.18e-54	8.81e-53	up	yes
CD247	2.3223	517.1340	127.7865	2.66e-31	1.37e-30	up	yes
ARFGEF3	2.3203	265.4420	114.7604	3.83e-51	3.82e-50	up	yes
CNKSR3	2.3203	983.5060	416.9323	5.37e-67	9.25e-66	up	yes
GCNT3	2.3202	136.1160	146.3854	8.09e-37	5.01e-36	up	yes
ZBP1	2.3195	397.7140	113.0208	4.55e-34	2.58e-33	up	yes
RYR3	2.3193	485.1400	146.1250	1.16e-49	1.10e-48	up	yes
LPAR3	2.3184	40.4700	24.2448	1.41e-32	7.58e-32	up	yes
PRSS8	2.3178	30.5380	11.2500	5.25e-45	4.24e-44	up	yes
SAXO1	2.3177	137.5700	62.8750	5.14e-59	6.56e-58	up	yes
SEBOX	2.3173	19.0640	6.0104	1.42e-25	6.01e-25	up	yes
BTN1A1	2.3172	15.0360	6.3698	1.82e-27	8.22e-27	up	yes
ELAVL2	2.3166	33.5620	25.8438	4.69e-25	1.94e-24	up	yes
KCNB1	2.3165	320.9640	154.8490	6.60e-47	5.69e-46	up	yes
MYH14	2.3139	135.6680	59.6719	5.72e-31	2.92e-30	up	yes
EVX2	2.3137	5.1920	5.5833	6.92e-12	1.64e-11	up	yes
SOX6	2.3129	510.8460	214.6979	7.09e-52	7.22e-51	up	yes
ACSBG2	2.3127	24.8180	8.4479	1.35e-49	1.28e-48	up	yes
KLHL34	2.3119	13.9000	10.3802	1.99e-30	9.96e-30	up	yes
BCO2	2.3112	200.0620	104.0365	4.04e-50	3.88e-49	up	yes
CATSPER2	2.3102	341.2380	182.6354	8.06e-53	8.46e-52	up	yes
KMO	2.3094	263.9580	125.7812	4.28e-37	2.67e-36	up	yes
TMEM247	2.3084	0.8100	0.2969	2.14e-09	4.43e-09	up	yes
ANKRD36C	2.3077	3017.0020	615.4531	1.07e-53	1.15e-52	up	yes
LYZL6	2.3070	0.4120	0.0260	9.68e-04	1.39e-03	up	yes
FCN1	2.3065	855.4140	581.6615	8.04e-27	3.55e-26	up	yes
FFAR2	2.3059	136.3680	97.1823	5.83e-41	4.15e-40	up	yes
FAM246C	2.3059	6.6280	3.0104	1.31e-29	6.36e-29	up	yes
LY6G6F	2.3056	1.5140	0.3125	1.24e-04	1.92e-04	up	yes
AZU1	2.3052	7.1000	6.0990	1.50e-28	7.02e-28	up	yes
CFAP46	2.3039	11.4100	9.7448	1.10e-30	5.57e-30	up	yes
PRR18	2.3039	2.7500	4.5000	3.64e-14	9.58e-14	up	yes
BRIP1	2.3036	718.6820	368.5365	1.03e-52	1.08e-51	up	yes
TRABD2A	2.3024	266.1380	130.7188	2.74e-56	3.22e-55	up	yes
AADAC	2.3023	4.8140	2.7292	6.49e-17	1.94e-16	up	yes
ARMH2	2.3023	2.3680	0.8594	2.07e-15	5.76e-15	up	yes
PKLR	2.3018	3.4480	7.2865	2.00e-09	4.14e-09	up	yes
SLC27A6	2.3017	13.3480	10.1146	4.92e-26	2.11e-25	up	yes
FABP2	2.2995	64.0640	28.4167	2.19e-30	1.09e-29	up	yes
NCR1	2.2995	1.8040	0.8490	5.12e-10	1.09e-09	up	yes
LRRTM2	2.2989	363.8920	97.1406	1.31e-44	1.04e-43	up	yes
ASB10	2.2986	2.9460	1.2708	9.58e-06	1.59e-05	up	yes
SLC22A13	2.2981	13.9160	17.3594	2.87e-24	1.15e-23	up	yes
CRB3	2.2940	8.5260	3.1615	3.04e-31	1.57e-30	up	yes
CCDC148	2.2934	61.8620	25.9167	1.72e-58	2.15e-57	up	yes
IGSF9	2.2932	32.2460	34.7969	2.99e-25	1.25e-24	up	yes
SYNPO2L	2.2928	68.5480	40.8333	1.64e-27	7.41e-27	up	yes
GPR78	2.2917	40.0120	27.6250	1.57e-43	1.21e-42	up	yes
WFDC1	2.2905	191.0480	112.8281	5.94e-41	4.22e-40	up	yes
CHRND	2.2895	15.4460	3.1823	2.37e-20	8.19e-20	up	yes
FAM83E	2.2891	47.4160	73.5052	3.69e-32	1.96e-31	up	yes
PRSS38	2.2887	0.8960	0.2292	2.32e-08	4.53e-08	up	yes
GYG2	2.2887	582.7880	173.7917	8.69e-29	4.12e-28	up	yes
CLDN10	2.2880	17.0340	9.2812	6.66e-27	2.95e-26	up	yes
TRIM73	2.2879	216.4880	164.9323	2.19e-48	1.99e-47	up	yes
TTLL9	2.2877	34.2560	25.9583	3.07e-34	1.75e-33	up	yes
SCGB2A1	2.2865	0.4040	0.2865	1.35e-03	1.92e-03	up	yes
PKD1L2	2.2864	371.3300	187.4323	1.46e-50	1.42e-49	up	yes
EPM2A	2.2851	550.5740	309.7240	3.95e-67	6.87e-66	up	yes
POLR2J2	2.2849	320.2480	101.4531	4.37e-64	6.71e-63	up	yes
LHFPL5	2.2849	506.5980	146.4583	3.47e-63	5.14e-62	up	yes
PADI1	2.2841	1.8860	0.9688	9.55e-10	2.01e-09	up	yes
GARIN4	2.2807	8.5400	22.8177	6.42e-10	1.36e-09	up	yes
CCDC192	2.2799	24.1740	9.1615	9.85e-51	9.69e-50	up	yes
DPF3	2.2798	121.9740	68.1406	5.36e-58	6.61e-57	up	yes
TUBA3E	2.2797	2.3960	0.8490	6.29e-19	2.04e-18	up	yes
DPYS	2.2797	20.2680	14.7448	8.16e-24	3.22e-23	up	yes
AMBP	2.2775	8.0520	3.4583	1.90e-32	1.02e-31	up	yes
GALNTL6	2.2769	16.4560	15.7969	1.14e-19	3.83e-19	up	yes
CCL25	2.2762	4.5740	1.9375	1.02e-14	2.75e-14	up	yes
KRT4	2.2748	2.1200	3.7292	5.13e-06	8.69e-06	up	yes
NLRP2	2.2745	38.7180	20.1458	1.93e-41	1.38e-40	up	yes
MT3	2.2735	6.5460	2.6510	2.56e-17	7.80e-17	up	yes
EDDM13	2.2732	90.7420	19.9427	3.44e-46	2.89e-45	up	yes
LCN12	2.2727	21.7400	10.4115	1.41e-41	1.02e-40	up	yes
SLC35E3	2.2726	1474.7460	1089.5312	5.43e-64	8.30e-63	up	yes
RNASE3	2.2723	3.2860	2.7656	1.32e-18	4.25e-18	up	yes
CLDN18	2.2718	136.3760	40.6094	2.86e-64	4.41e-63	up	yes
KBTBD12	2.2716	92.3940	47.6042	4.47e-34	2.54e-33	up	yes
AP3B1	2.2714	3597.9740	2200.4635	3.51e-72	7.53e-71	up	yes
CTXND1	2.2712	75.2400	38.1198	7.78e-44	6.04e-43	up	yes
PGC	2.2710	2.4300	1.6771	1.73e-17	5.32e-17	up	yes
KRTDAP	2.2680	29.7020	2.0990	8.44e-09	1.69e-08	up	yes
RANBP17	2.2676	238.7700	81.9844	1.89e-61	2.65e-60	up	yes
FAM47E	2.2676	373.4060	180.0625	1.56e-56	1.85e-55	up	yes
CALCB	2.2672	25.0620	9.5260	3.83e-31	1.96e-30	up	yes
SKA1	2.2670	163.9860	122.6042	1.07e-37	6.80e-37	up	yes
PTCHD4	2.2666	278.6560	201.7135	1.23e-39	8.39e-39	up	yes
C11ORF16	2.2644	11.8040	4.0312	3.88e-43	2.94e-42	up	yes
CYP3A5	2.2630	730.4060	378.2760	9.84e-62	1.39e-60	up	yes
TBC1D30	2.2626	131.6580	75.9740	2.67e-44	2.10e-43	up	yes
PF4	2.2623	26.9860	11.9323	1.89e-17	5.81e-17	up	yes
ASRGL1	2.2621	131.9200	126.8281	3.89e-35	2.28e-34	up	yes
NPIPB8	2.2619	9.3280	18.1875	3.08e-20	1.06e-19	up	yes
KRBA2	2.2615	679.5940	436.8698	5.86e-63	8.63e-62	up	yes
GTSF1	2.2608	59.7520	33.4531	2.40e-35	1.42e-34	up	yes
ZNF26	2.2604	1599.3880	755.6510	3.16e-77	8.33e-76	up	yes
ZNF674	2.2602	294.7460	146.8750	7.68e-78	2.11e-76	up	yes
EFCAB11	2.2599	276.7100	199.6979	6.54e-67	1.12e-65	up	yes
FAM110C	2.2598	70.0460	37.2865	1.17e-38	7.72e-38	up	yes
C2ORF92	2.2595	239.6580	132.5156	1.38e-56	1.64e-55	up	yes
ZNF620	2.2583	143.5000	86.9323	3.94e-60	5.24e-59	up	yes
NPIPB7	2.2567	376.2400	166.3490	3.29e-47	2.87e-46	up	yes
TUBA4B	2.2566	3.2560	1.6823	2.27e-20	7.82e-20	up	yes
SPINK8	2.2542	37.0140	6.9323	2.67e-27	1.20e-26	up	yes
B3GAT1	2.2540	106.5000	59.3698	1.64e-30	8.24e-30	up	yes
ZBTB3	2.2525	248.9480	166.3073	1.32e-65	2.14e-64	up	yes
CLC	2.2524	8.2000	4.9062	1.16e-14	3.13e-14	up	yes
SOX21	2.2514	3.9440	3.4948	4.70e-15	1.29e-14	up	yes
CFAP298-TCP10L	2.2503	456.0380	201.1615	2.71e-81	8.79e-80	up	yes
MZB1	2.2496	1635.5140	757.3385	2.90e-17	8.83e-17	up	yes
RASGRP1	2.2464	716.8940	151.9010	4.04e-40	2.80e-39	up	yes
SYTL1	2.2462	431.1060	188.8698	1.67e-30	8.39e-30	up	yes
IGLL5	2.2436	4255.2800	2341.2656	2.11e-09	4.36e-09	up	yes
SPTLC3	2.2416	1062.2160	633.0521	6.60e-56	7.60e-55	up	yes
CLN5	2.2409	2891.7560	1931.1562	4.59e-67	7.94e-66	up	yes
GPR52	2.2400	73.3820	15.4635	2.70e-16	7.87e-16	up	yes
SEPTIN14	2.2384	127.8840	58.2135	7.24e-57	8.67e-56	up	yes
DEFB131A	2.2380	3.4220	0.8021	8.58e-26	3.65e-25	up	yes
SCGB3A2	2.2380	55.4900	37.8333	2.55e-31	1.31e-30	up	yes
CCDC7	2.2372	573.7860	152.7031	4.66e-68	8.42e-67	up	yes
GAS2L2	2.2370	6.3000	2.5990	6.12e-16	1.75e-15	up	yes
OR12D3	2.2361	0.5380	0.0208	3.12e-05	5.01e-05	up	yes
AMY1A	2.2345	4.3400	18.7812	1.33e-12	3.27e-12	up	yes
MYOCOS	2.2345	36.2180	24.3229	4.59e-34	2.61e-33	up	yes
KCNMB1	2.2343	406.3460	343.2031	7.56e-35	4.39e-34	up	yes
CCNJL	2.2341	127.4920	76.3229	3.45e-44	2.71e-43	up	yes
LCE3D	2.2339	1.3060	0.1094	6.88e-04	1.00e-03	up	yes
TEX48	2.2331	2.3240	1.2448	1.32e-17	4.09e-17	up	yes
ITIH2	2.2301	28.4960	13.7917	1.49e-37	9.38e-37	up	yes
FAAH2	2.2293	60.1660	12.9375	1.68e-35	9.96e-35	up	yes
HELB	2.2285	343.2800	75.7031	3.53e-71	7.29e-70	up	yes
IZUMO1R	2.2282	4.6580	1.4740	5.20e-22	1.90e-21	up	yes
TGM5	2.2274	16.4940	12.6354	9.03e-31	4.57e-30	up	yes
GPR21	2.2271	45.8120	12.4010	4.85e-26	2.08e-25	up	yes
MYOD1	2.2259	2.1800	1.0052	5.77e-05	9.10e-05	up	yes
SLC19A3	2.2258	678.9920	259.8854	2.52e-45	2.05e-44	up	yes
EML6	2.2253	325.2080	138.4635	1.22e-58	1.53e-57	up	yes
TFF2	2.2229	10.4960	6.7135	3.40e-19	1.12e-18	up	yes
C16ORF82	2.2228	4.6800	4.9167	7.40e-16	2.11e-15	up	yes
SOSTDC1	2.2220	10.7420	11.5833	2.53e-20	8.72e-20	up	yes
SPATA4	2.2214	41.0960	14.3750	6.92e-34	3.90e-33	up	yes
CALHM1	2.2202	18.9620	11.6406	3.83e-44	3.00e-43	up	yes
BLNK	2.2162	726.4840	371.4271	1.33e-36	8.16e-36	up	yes
CYP3A7-CYP3A51P	2.2152	11.9120	3.3438	6.81e-39	4.53e-38	up	yes
CLTRN	2.2124	16.8820	10.5729	7.92e-44	6.15e-43	up	yes
NSMCE3	2.2123	62.2200	94.6354	2.09e-28	9.75e-28	up	yes
HSFY1	2.2120	2.7560	1.6979	5.85e-16	1.68e-15	up	yes
PDE4C	2.2115	106.7260	82.6354	1.48e-43	1.14e-42	up	yes
CCL5	2.2113	2921.7060	827.3854	2.78e-31	1.43e-30	up	yes
CNBD2	2.2108	56.6960	47.8750	1.82e-37	1.15e-36	up	yes
LRP2BP	2.2100	298.0300	140.4896	1.39e-61	1.95e-60	up	yes
CCDC163	2.2096	112.5860	85.5781	5.53e-51	5.48e-50	up	yes
LYPD6	2.2072	29.2780	18.1458	7.83e-30	3.84e-29	up	yes
LDHC	2.2065	19.4720	20.6510	2.08e-25	8.75e-25	up	yes
LAX1	2.2059	404.6960	104.5990	6.91e-31	3.52e-30	up	yes
PI3	2.2055	65.6960	60.5104	7.64e-18	2.38e-17	up	yes
GCNT7	2.2047	69.7780	22.0573	6.03e-37	3.76e-36	up	yes
SLCO1C1	2.2046	52.2060	25.8490	1.99e-24	8.01e-24	up	yes
MMP7	2.2041	48.7120	17.3750	3.77e-35	2.21e-34	up	yes
HAVCR1	2.2041	126.9080	66.9740	7.96e-33	4.33e-32	up	yes
CRYBG2	2.2038	17.6620	6.3854	1.19e-26	5.21e-26	up	yes
SCGB2B2	2.2038	188.6280	96.8021	5.23e-61	7.21e-60	up	yes
SLC32A1	2.2032	2.1220	1.0885	4.49e-07	8.12e-07	up	yes
MYH8	2.1997	15.3300	32.7604	1.00e-08	1.99e-08	up	yes
ZNF727	2.1986	364.1020	142.8229	2.65e-50	2.56e-49	up	yes
F7	2.1977	9.5080	8.9271	2.29e-23	8.87e-23	up	yes
GPR63	2.1976	84.4000	54.8333	4.21e-38	2.71e-37	up	yes
LANCL3	2.1963	89.7760	52.0417	2.38e-50	2.31e-49	up	yes
KRTAP10-9	2.1956	0.3580	0.0208	4.16e-03	5.67e-03	up	yes
MAGEB5	2.1951	0.3480	0.0104	4.08e-03	5.57e-03	up	yes
ELMOD1	2.1946	35.6420	32.2500	4.96e-26	2.13e-25	up	yes
ANGPTL3	2.1946	71.0360	16.6406	9.23e-19	2.98e-18	up	yes
H3Y2	2.1910	0.8640	6.1146	4.90e-05	7.77e-05	up	yes
FUT1	2.1902	131.2420	79.4167	1.58e-43	1.21e-42	up	yes
GPR42	2.1898	1.5300	1.1302	1.46e-07	2.73e-07	up	yes
SLC2A7	2.1892	1.2920	1.2344	2.86e-09	5.87e-09	up	yes
TAF2	2.1891	2240.1320	1461.0729	1.65e-63	2.47e-62	up	yes
SCTR	2.1873	36.7200	14.8021	1.38e-29	6.70e-29	up	yes
DRD2	2.1859	5.3700	4.6302	5.84e-22	2.13e-21	up	yes
CYP2W1	2.1843	8.3140	4.7812	7.91e-23	3.00e-22	up	yes
TC2N	2.1838	459.9780	95.1354	3.31e-31	1.70e-30	up	yes
SLC22A16	2.1829	42.7100	17.0104	8.71e-30	4.26e-29	up	yes
GLYATL1	2.1823	57.3200	43.5990	6.59e-38	4.22e-37	up	yes
PKD1L3	2.1822	65.1520	25.0156	9.18e-39	6.08e-38	up	yes
SP7	2.1819	7.0360	3.4271	6.77e-25	2.78e-24	up	yes
GOLGA8S	2.1811	19.1000	8.8438	9.23e-26	3.92e-25	up	yes
HBA2	2.1809	14431.0620	5390.8281	5.80e-12	1.37e-11	up	yes
INHBE	2.1804	18.2700	29.4115	1.43e-28	6.73e-28	up	yes
SMIM43	2.1787	33.1400	14.0729	9.21e-34	5.17e-33	up	yes
ZNF98	2.1775	15.9680	7.1719	5.47e-31	2.79e-30	up	yes
GABRA3	2.1774	14.3640	12.0729	1.27e-14	3.43e-14	up	yes
CSRNP3	2.1739	191.0040	79.0885	5.35e-32	2.82e-31	up	yes
AMY2A	2.1718	2.8280	2.0052	4.08e-16	1.18e-15	up	yes
KCNV2	2.1715	17.7540	4.7604	3.13e-35	1.84e-34	up	yes
SPECC1L-ADORA2A	2.1710	76.5860	22.3750	2.78e-27	1.25e-26	up	yes
CD1B	2.1707	9.5720	6.0312	1.54e-13	3.93e-13	up	yes
IL12B	2.1700	29.9060	24.2917	1.52e-36	9.34e-36	up	yes
NAT8B	2.1681	4.3760	1.4948	7.96e-21	2.80e-20	up	yes
SIRPD	2.1676	7.9800	3.8073	1.80e-24	7.27e-24	up	yes
SCIN	2.1674	252.7680	143.3906	1.88e-44	1.49e-43	up	yes
BLOC1S5-TXNDC5	2.1669	346.9660	89.3021	1.53e-15	4.30e-15	up	yes
FAM186B	2.1655	69.9300	21.3698	8.69e-60	1.14e-58	up	yes
ADGRE1	2.1651	46.6720	21.3698	8.70e-23	3.29e-22	up	yes
SULT1C2	2.1646	178.2720	132.2083	7.01e-33	3.82e-32	up	yes
CRYGB	2.1636	0.3800	0.0052	1.68e-03	2.36e-03	up	yes
MSLNL	2.1628	0.7200	0.7135	9.94e-07	1.75e-06	up	yes
GP9	2.1617	4.2360	1.3854	6.76e-12	1.60e-11	up	yes
MEP1B	2.1612	26.2900	9.5417	5.26e-35	3.07e-34	up	yes
BTNL2	2.1612	1.0840	0.2917	1.61e-07	2.99e-07	up	yes
SPIN3	2.1611	659.7240	469.3854	3.04e-56	3.57e-55	up	yes
FAM111B	2.1605	394.7880	224.6354	1.97e-49	1.85e-48	up	yes
RDM1	2.1590	18.8760	6.4219	1.04e-40	7.31e-40	up	yes
RAB3B	2.1574	785.1520	373.6146	3.81e-27	1.70e-26	up	yes
IL1RL1	2.1568	194.8620	102.9115	3.01e-35	1.78e-34	up	yes
RDH8	2.1561	5.3440	3.0833	1.19e-26	5.24e-26	up	yes
PCDHGC4	2.1555	88.7960	18.3229	4.97e-46	4.14e-45	up	yes
ALB	2.1550	13.3360	10.1979	3.30e-25	1.38e-24	up	yes
MLN	2.1543	0.9940	0.3333	1.98e-11	4.56e-11	up	yes
ZBTB20	2.1537	11823.3080	3013.4271	3.49e-35	2.05e-34	up	yes
SDR9C7	2.1535	4.6400	2.1823	2.04e-20	7.03e-20	up	yes
MAGI2	2.1533	1529.1840	625.4271	1.45e-68	2.67e-67	up	yes
MYORG	2.1523	597.3620	310.4479	1.64e-58	2.05e-57	up	yes
LRRC30	2.1518	2.3360	0.0938	3.71e-03	5.07e-03	up	yes
BLK	2.1511	119.6800	27.4427	5.54e-27	2.46e-26	up	yes
KRT31	2.1511	1.3620	3.0833	5.60e-03	7.54e-03	up	yes
C8ORF44-SGK3	2.1510	66.1300	20.0781	4.78e-39	3.20e-38	up	yes
CT83	2.1499	0.3760	0.0312	3.05e-03	4.21e-03	up	yes
PHEX	2.1494	134.5420	83.8021	7.45e-44	5.79e-43	up	yes
FCGR3B	2.1477	717.2720	221.6042	4.29e-17	1.29e-16	up	yes
GJC3	2.1454	12.7660	5.0365	1.54e-35	9.16e-35	up	yes
SPX	2.1448	65.6700	40.3490	8.46e-32	4.43e-31	up	yes
OR52N4	2.1447	13.0380	8.0469	3.13e-26	1.36e-25	up	yes
AK7	2.1447	60.0200	42.0208	1.29e-45	1.06e-44	up	yes
ADGRB3	2.1441	322.0500	105.9792	2.21e-22	8.21e-22	up	yes
CXCR1	2.1434	126.9260	61.1615	4.77e-16	1.37e-15	up	yes
MMS22L	2.1414	879.6620	426.1927	1.89e-70	3.74e-69	up	yes
SERPINI2	2.1411	47.6540	14.6771	5.54e-22	2.03e-21	up	yes
GSX2	2.1407	0.8340	1.0312	9.55e-08	1.80e-07	up	yes
SLC9B1	2.1405	88.0440	55.7552	8.94e-53	9.36e-52	up	yes
PPFIA2	2.1404	182.6120	77.9115	1.26e-34	7.29e-34	up	yes
TDRD6	2.1392	95.3420	53.7604	2.52e-35	1.49e-34	up	yes
NKX6-1	2.1388	5.4400	7.4688	5.47e-12	1.30e-11	up	yes
TEX45	2.1387	22.8660	8.6562	4.18e-39	2.81e-38	up	yes
HSD17B13	2.1367	110.2960	84.3229	3.15e-26	1.36e-25	up	yes
GABRB2	2.1361	560.6680	274.0104	1.21e-31	6.32e-31	up	yes
H1-3	2.1359	638.1860	115.7500	2.83e-15	7.84e-15	up	yes
ACRV1	2.1355	7.2600	6.7917	1.31e-27	5.94e-27	up	yes
DCAF4L1	2.1347	50.1540	43.9062	4.25e-38	2.74e-37	up	yes
HES2	2.1346	56.7180	97.0260	1.03e-18	3.32e-18	up	yes
RGPD3	2.1343	58.3060	37.2188	1.37e-42	1.02e-41	up	yes
TRNT1	2.1342	3653.1080	1721.5885	2.34e-74	5.52e-73	up	yes
GHRHR	2.1337	3.7220	2.3385	3.75e-20	1.28e-19	up	yes
TEKT5	2.1328	4.5520	2.1667	2.28e-29	1.10e-28	up	yes
SLC38A6	2.1323	1103.1640	779.8802	3.68e-61	5.10e-60	up	yes
PARD6B	2.1321	205.8660	129.4479	4.57e-40	3.16e-39	up	yes
BDH1	2.1308	108.3120	60.5990	9.99e-56	1.14e-54	up	yes
ZNF630	2.1307	153.7000	99.1719	9.88e-59	1.25e-57	up	yes
GDPGP1	2.1306	695.7060	435.2396	4.83e-43	3.65e-42	up	yes
C17ORF50	2.1302	2.7500	0.9375	9.37e-18	2.91e-17	up	yes
KRT80	2.1300	42.9920	20.9010	5.76e-40	3.97e-39	up	yes
ATP4B	2.1288	1.9100	0.7812	9.98e-18	3.10e-17	up	yes
ALK	2.1283	92.0060	38.3594	5.80e-42	4.24e-41	up	yes
TCEAL5	2.1277	5.7520	6.0677	4.32e-14	1.13e-13	up	yes
ERCC8	2.1274	1115.2920	566.0000	9.12e-75	2.18e-73	up	yes
OAZ3	2.1272	84.2760	71.9896	1.34e-52	1.40e-51	up	yes
ZNF738	2.1270	378.8880	247.6198	1.69e-57	2.06e-56	up	yes
CXCL8	2.1257	10806.1100	9283.7188	6.41e-14	1.67e-13	up	yes
FRMD5	2.1252	68.4680	37.4531	7.89e-43	5.91e-42	up	yes
PLA2G3	2.1249	1.8760	1.3958	2.20e-10	4.78e-10	up	yes
PYDC5	2.1249	84.6540	42.7812	9.81e-29	4.63e-28	up	yes
ACOD1	2.1238	9.8340	18.5365	1.79e-11	4.12e-11	up	yes
CCDC187	2.1236	3.3960	2.6719	1.50e-14	4.02e-14	up	yes
C2ORF66	2.1230	10.5240	12.6510	8.08e-23	3.06e-22	up	yes
KIF5A	2.1230	116.7300	79.5417	6.78e-38	4.34e-37	up	yes
ATF7-NPFF	2.1220	20.7060	8.5208	6.97e-20	2.36e-19	up	yes
KLLN	2.1217	120.7920	55.7760	3.68e-47	3.20e-46	up	yes
CELA1	2.1216	1.4640	1.6406	3.77e-12	9.05e-12	up	yes
AGBL2	2.1211	23.1500	21.6042	7.04e-40	4.83e-39	up	yes
CD52	2.1205	3324.7080	421.3542	3.96e-16	1.14e-15	up	yes
PRRT1B	2.1196	23.1080	10.4167	2.69e-23	1.04e-22	up	yes
SPDYE8	2.1189	2.6360	1.0469	5.53e-09	1.12e-08	up	yes
ZNF490	2.1188	517.2120	307.9792	6.32e-74	1.46e-72	up	yes
MPPED2	2.1186	141.9780	86.3958	1.05e-33	5.92e-33	up	yes
VEPH1	2.1185	204.6440	111.8333	6.63e-26	2.83e-25	up	yes
ARHGEF33	2.1169	75.0420	33.5469	4.59e-47	3.98e-46	up	yes
ALG1L2	2.1156	43.8460	13.5833	1.17e-50	1.15e-49	up	yes
SEC14L6	2.1155	153.4240	103.7812	2.73e-39	1.84e-38	up	yes
GABRD	2.1154	93.7380	58.0260	6.66e-33	3.63e-32	up	yes
APOC4-APOC2	2.1150	7.5540	8.6250	3.65e-13	9.16e-13	up	yes
