gene_symbol	log2_fold_change	mean_test	mean_control	pvalue	pvalue_adjusted	direction	significant
ZNF674	2.2445	297.1150	145.6974	1.26e-69	4.50e-68	up	yes
IL20RA	2.2416	21.0900	19.7487	4.33e-25	2.27e-24	up	yes
SYTL1	2.2404	429.4400	185.9846	7.06e-24	3.53e-23	up	yes
DCDC2B	2.2403	67.8400	12.8462	3.23e-36	2.61e-35	up	yes
AGRP	2.2403	8.9300	1.7846	3.34e-18	1.26e-17	up	yes
RDM1	2.2370	20.8400	6.3333	3.48e-29	2.15e-28	up	yes
HRH3	2.2350	1.6150	1.1282	3.08e-10	7.28e-10	up	yes
CCL25	2.2342	3.5000	1.9128	1.53e-10	3.67e-10	up	yes
CD3D	2.2341	861.4050	148.0718	7.18e-18	2.66e-17	up	yes
MYORG	2.2331	643.4800	306.5231	6.31e-56	1.14e-54	up	yes
TEKT5	2.2329	5.0300	2.1385	5.55e-27	3.16e-26	up	yes
ADGRB3	2.2304	347.7000	104.3949	1.31e-17	4.78e-17	up	yes
RASAL1	2.2304	30.7550	20.3487	1.44e-18	5.54e-18	up	yes
CSRNP3	2.2303	209.8800	78.0462	2.06e-27	1.20e-26	up	yes
PCDHGC4	2.2290	96.1850	18.1282	2.72e-35	2.14e-34	up	yes
GALNT17	2.2287	39.3450	22.5487	2.57e-25	1.36e-24	up	yes
FUT1	2.2279	133.7550	78.2872	2.42e-37	2.06e-36	up	yes
GPR78	2.2270	39.6950	27.3897	6.86e-31	4.55e-30	up	yes
SERPINI2	2.2268	49.7700	14.4513	1.35e-18	5.19e-18	up	yes
ZBTB20	2.2262	13014.7450	2981.9641	2.19e-23	1.07e-22	up	yes
SCGB2B2	2.2249	199.7050	96.2359	2.22e-47	2.71e-46	up	yes
CCDC163	2.2232	105.1050	84.4000	2.09e-43	2.21e-42	up	yes
CNBD2	2.2230	57.1200	47.2821	3.65e-32	2.55e-31	up	yes
PRAC1	2.2225	1.3000	0.3282	1.61e-09	3.64e-09	up	yes
CERKL	2.2222	111.9550	42.7385	5.96e-24	2.99e-23	up	yes
ZBP1	2.2214	356.0750	111.3385	9.66e-24	4.79e-23	up	yes
ZNF98	2.2212	17.5150	7.0718	4.78e-24	2.40e-23	up	yes
OVOL1	2.2207	6.2750	2.8256	4.66e-11	1.15e-10	up	yes
SMIM43	2.2206	35.6800	14.4410	7.14e-22	3.23e-21	up	yes
BDH1	2.2203	111.2000	60.0462	1.80e-48	2.30e-47	up	yes
TAF2	2.2201	2264.3750	1451.7231	4.34e-59	9.09e-58	up	yes
SLC6A13	2.2196	9.5400	10.4923	9.47e-19	3.68e-18	up	yes
SCIN	2.2154	263.7300	142.5333	2.88e-36	2.34e-35	up	yes
PARD6B	2.2144	195.9700	127.7179	7.29e-33	5.22e-32	up	yes
C11ORF53	2.2134	2.0850	3.5846	1.75e-10	4.18e-10	up	yes
C17ORF50	2.2133	3.1650	0.9231	1.68e-13	4.88e-13	up	yes
KRT80	2.2131	45.5800	20.8359	2.47e-32	1.74e-31	up	yes
OR52N4	2.2123	14.0500	7.9795	1.96e-22	9.11e-22	up	yes
TGM5	2.2113	16.7050	12.7692	4.68e-21	2.04e-20	up	yes
FAM246C	2.2109	7.1600	2.9692	1.22e-22	5.73e-22	up	yes
FFAR3	2.2107	5.0100	7.7128	6.98e-09	1.51e-08	up	yes
SP7	2.2098	7.5250	3.3744	1.04e-19	4.24e-19	up	yes
CFAP57	2.2098	18.4500	17.4564	2.69e-24	1.37e-23	up	yes
TEX48	2.2095	2.6550	1.2256	1.39e-13	4.04e-13	up	yes
ARHGEF33	2.2089	83.1550	33.2051	2.29e-40	2.18e-39	up	yes
C1ORF232	2.2080	0.6350	0.1538	9.43e-05	1.52e-04	up	yes
NPY4R2	2.2068	0.8450	0.3231	1.07e-06	1.99e-06	up	yes
TSHB	2.2067	5.7650	4.5744	2.77e-13	7.92e-13	up	yes
UCMA	2.2065	0.5350	0.2923	3.88e-04	5.94e-04	up	yes
KLLN	2.2044	118.9500	55.0718	1.98e-42	2.03e-41	up	yes
RGPD3	2.2043	61.2050	37.1128	2.63e-38	2.31e-37	up	yes
PPP1R14D	2.1986	3.5300	1.4410	3.83e-21	1.68e-20	up	yes
ANKS1B	2.1983	229.5600	86.5590	1.61e-46	1.91e-45	up	yes
TCEAL5	2.1981	6.8600	5.9795	3.09e-12	8.28e-12	up	yes
MMS22L	2.1977	915.9750	423.2000	7.47e-62	1.79e-60	up	yes
PTCHD4	2.1977	296.7900	209.2051	4.48e-28	2.66e-27	up	yes
PDE4C	2.1970	107.9400	82.0615	2.03e-37	1.73e-36	up	yes
SBK3	2.1966	21.2150	5.4154	2.37e-14	7.20e-14	up	yes
ALG1L2	2.1966	53.4000	13.5231	1.63e-39	1.50e-38	up	yes
LRIT3	2.1964	19.4200	16.9487	4.80e-24	2.42e-23	up	yes
PPFIA2	2.1963	201.8200	77.7487	6.97e-28	4.11e-27	up	yes
GABRB2	2.1959	550.9100	269.9436	5.00e-26	2.74e-25	up	yes
ELMOD1	2.1959	36.7400	31.7641	9.14e-23	4.32e-22	up	yes
GPX2	2.1956	72.6300	16.5538	3.85e-30	2.48e-29	up	yes
SORCS1	2.1940	46.3800	43.6769	3.81e-13	1.08e-12	up	yes
DNAI2	2.1937	4.4200	3.4051	1.27e-13	3.70e-13	up	yes
MAGI2	2.1932	1613.6300	620.0205	2.77e-59	5.88e-58	up	yes
PDE3B	2.1929	1477.9000	340.1590	4.45e-47	5.37e-46	up	yes
RGL4	2.1904	138.9150	38.0513	5.04e-26	2.76e-25	up	yes
SPIN3	2.1891	687.3650	466.2410	2.02e-54	3.35e-53	up	yes
ADGRE1	2.1890	51.2450	21.3795	2.11e-16	7.22e-16	up	yes
GLIPR1L1	2.1888	44.8200	15.7744	3.82e-33	2.76e-32	up	yes
TRMT9B	2.1886	663.8550	295.4513	4.36e-39	3.94e-38	up	yes
IRAG2	2.1879	660.2800	243.0718	1.48e-17	5.41e-17	up	yes
HS3ST4	2.1850	3.7400	7.5282	2.42e-08	5.06e-08	up	yes
TAFA2	2.1848	151.7650	59.3436	5.92e-45	6.64e-44	up	yes
REELD1	2.1848	35.7800	26.7897	3.36e-24	1.70e-23	up	yes
SKA1	2.1830	148.1100	121.4564	1.92e-27	1.11e-26	up	yes
MPPED2	2.1826	154.7400	85.0872	5.45e-31	3.64e-30	up	yes
TRNT1	2.1820	3847.9700	1704.9077	8.89e-70	3.23e-68	up	yes
ALB	2.1810	13.5800	10.1385	4.39e-21	1.92e-20	up	yes
CCDC187	2.1791	3.6000	2.6308	2.88e-11	7.21e-11	up	yes
DCAF4L1	2.1784	50.7500	43.2923	5.38e-30	3.44e-29	up	yes
AK7	2.1779	62.6950	41.6821	2.26e-41	2.24e-40	up	yes
HIGD1C	2.1779	4.8900	3.4615	9.57e-17	3.34e-16	up	yes
PCK1	2.1766	919.0050	199.7179	2.98e-13	8.50e-13	up	yes
GOLGA8M	2.1746	117.9200	34.6564	2.66e-27	1.54e-26	up	yes
RPS4Y2	2.1745	0.6400	0.2359	5.99e-03	8.28e-03	up	yes
TMEM247	2.1739	0.7550	0.2923	3.47e-05	5.76e-05	up	yes
CD207	2.1713	12.5400	5.2923	4.23e-13	1.20e-12	up	yes
GABRA3	2.1701	13.1050	11.8872	1.85e-11	4.70e-11	up	yes
IZUMO1R	2.1698	5.0650	1.4718	6.14e-16	2.06e-15	up	yes
CELA3A	2.1691	0.4650	0.1385	4.31e-03	6.03e-03	up	yes
EDAR	2.1687	6.9550	5.6513	3.01e-13	8.59e-13	up	yes
PLA2G3	2.1686	2.2700	1.3744	2.01e-08	4.21e-08	up	yes
PRRT1B	2.1674	23.8300	10.2718	6.20e-17	2.19e-16	up	yes
RIC3	2.1672	326.7550	122.6821	3.11e-27	1.79e-26	up	yes
APOBEC3A	2.1666	181.0050	84.9897	1.09e-16	3.78e-16	up	yes
RORC	2.1664	94.4200	25.8359	5.53e-20	2.29e-19	up	yes
SLC9B1	2.1663	90.7450	55.2205	2.81e-45	3.18e-44	up	yes
AZGP1	2.1657	172.6450	38.7949	6.43e-09	1.40e-08	up	yes
RXFP1	2.1655	28.8450	27.2000	1.03e-11	2.67e-11	up	yes
SLC38A6	2.1654	1124.9250	773.2154	2.15e-55	3.79e-54	up	yes
GRIN3A	2.1649	119.4100	55.5487	1.71e-40	1.63e-39	up	yes
CCDC169-SOHLH2	2.1640	2.2900	5.7744	3.22e-07	6.22e-07	up	yes
GP5	2.1639	14.9000	11.9744	2.78e-21	1.23e-20	up	yes
FANCB	2.1632	176.3050	100.0718	1.10e-38	9.79e-38	up	yes
PHEX	2.1630	135.1050	83.6205	4.51e-33	3.25e-32	up	yes
CHP2	2.1628	101.6650	24.7538	1.26e-23	6.25e-23	up	yes
KCNMB3	2.1621	204.8950	79.4205	1.95e-52	2.99e-51	up	yes
KRT36	2.1621	1.9500	1.6256	4.77e-10	1.11e-09	up	yes
CTRB1	2.1618	8.4300	6.8718	4.46e-17	1.59e-16	up	yes
ERCC8	2.1614	1155.7300	560.8205	3.47e-70	1.29e-68	up	yes
AGBL2	2.1602	24.6450	21.4256	1.79e-35	1.42e-34	up	yes
MTARC1	2.1589	618.8800	198.9333	9.77e-30	6.17e-29	up	yes
CLEC1B	2.1585	72.5250	32.0308	1.80e-16	6.18e-16	up	yes
SIDT1	2.1578	289.1150	84.2462	2.90e-28	1.74e-27	up	yes
INHBE	2.1562	17.7600	28.9949	1.67e-21	7.45e-21	up	yes
FRMD5	2.1548	77.5500	38.0256	1.75e-29	1.09e-28	up	yes
EMX1	2.1531	12.7350	4.4051	6.00e-19	2.35e-18	up	yes
B3GALT2	2.1530	165.7350	40.4923	3.42e-26	1.89e-25	up	yes
RGS13	2.1530	108.2950	51.8718	1.14e-14	3.53e-14	up	yes
ICAM4	2.1523	39.2700	13.9795	1.69e-25	9.04e-25	up	yes
FCN1	2.1519	873.7150	572.8000	1.05e-17	3.86e-17	up	yes
MTRFR	2.1517	1259.9000	989.4154	1.80e-50	2.50e-49	up	yes
MSH4	2.1486	27.4400	11.1128	9.34e-23	4.41e-22	up	yes
ADAMTS4	2.1480	1133.4750	355.3641	8.13e-29	4.96e-28	up	yes
HSD17B13	2.1471	108.6850	83.0718	2.29e-21	1.01e-20	up	yes
FAM24A	2.1470	0.5950	0.1744	1.16e-04	1.85e-04	up	yes
FAM25G	2.1469	1.3850	0.3590	2.28e-08	4.77e-08	up	yes
AGO2	2.1449	3678.9700	2323.8615	3.15e-54	5.19e-53	up	yes
HIGD2B	2.1448	2.2700	2.8821	2.99e-09	6.61e-09	up	yes
SEC14L6	2.1447	143.1150	102.2769	1.00e-30	6.62e-30	up	yes
PKLR	2.1445	3.8400	7.1744	1.49e-06	2.74e-06	up	yes
APOC4-APOC2	2.1444	7.8450	8.4923	2.65e-09	5.89e-09	up	yes
PPEF1	2.1443	35.4300	27.4256	2.56e-23	1.25e-22	up	yes
CAPNS2	2.1418	21.1050	7.3487	9.10e-22	4.10e-21	up	yes
GABRD	2.1406	94.6300	57.1538	2.90e-28	1.74e-27	up	yes
INSC	2.1406	17.8100	14.5282	9.31e-21	4.00e-20	up	yes
PCDHA11	2.1393	11.5450	7.2462	2.32e-18	8.84e-18	up	yes
HTR1B	2.1393	13.7250	7.3333	1.39e-16	4.80e-16	up	yes
HBA2	2.1386	14662.1900	5307.8974	1.11e-08	2.38e-08	up	yes
SYT15B	2.1373	751.9750	390.2000	2.19e-50	3.03e-49	up	yes
PCDHB9	2.1354	109.5700	62.0513	6.68e-42	6.75e-41	up	yes
DKK4	2.1332	3.8200	2.5026	7.21e-14	2.14e-13	up	yes
CFAP70	2.1320	323.7900	150.5487	7.04e-42	7.11e-41	up	yes
NAT8B	2.1306	4.5400	1.4718	4.08e-16	1.38e-15	up	yes
ZNF738	2.1301	389.7450	244.8821	3.67e-46	4.30e-45	up	yes
FAM111B	2.1295	374.9200	224.9231	1.74e-32	1.23e-31	up	yes
ZNF221	2.1294	160.3100	59.0103	1.50e-52	2.30e-51	up	yes
ANKRD33	2.1288	2.3750	2.4564	3.09e-11	7.72e-11	up	yes
OAZ3	2.1283	85.3850	71.1231	1.84e-43	1.96e-42	up	yes
HEATR4	2.1276	66.1000	24.9487	7.38e-48	9.20e-47	up	yes
ZNF630	2.1261	159.4150	98.2974	6.01e-50	8.15e-49	up	yes
CCDC13	2.1252	75.1700	49.6769	7.67e-44	8.28e-43	up	yes
RLBP1	2.1243	17.8200	3.6154	6.66e-13	1.86e-12	up	yes
HES2	2.1241	52.6650	95.5641	2.41e-14	7.31e-14	up	yes
GABRB1	2.1214	129.7300	63.5128	2.67e-15	8.59e-15	up	yes
PAEP	2.1212	16.9150	28.7385	4.46e-10	1.04e-09	up	yes
RAMACL	2.1201	152.3500	38.3128	3.67e-20	1.53e-19	up	yes
AP4S1	2.1189	563.9050	344.4821	5.07e-60	1.11e-58	up	yes
CD164L2	2.1184	1.1400	0.9333	1.81e-05	3.08e-05	up	yes
UBASH3A	2.1180	138.9700	37.4615	2.51e-12	6.76e-12	up	yes
AKNAD1	2.1172	41.7400	38.4256	4.01e-26	2.20e-25	up	yes
IVL	2.1162	5.6250	6.0051	1.49e-08	3.15e-08	up	yes
MS4A2	2.1161	259.5900	105.9897	3.38e-19	1.34e-18	up	yes
AVPR1B	2.1147	4.7150	3.5949	5.31e-08	1.08e-07	up	yes
CC2D2B	2.1146	279.8500	77.3744	3.48e-32	2.44e-31	up	yes
APOA4	2.1145	0.4600	1.3385	6.61e-03	9.10e-03	up	yes
CHST5	2.1141	70.2600	63.3846	5.53e-28	3.27e-27	up	yes
USP44	2.1132	49.9150	34.0718	1.14e-32	8.15e-32	up	yes
COL9A1	2.1119	60.7850	70.3077	2.93e-16	9.95e-16	up	yes
ORM1	2.1114	10.7550	4.9282	7.42e-14	2.20e-13	up	yes
EFHB	2.1106	70.7350	60.0359	2.06e-27	1.20e-26	up	yes
AK9	2.1096	373.6900	230.3282	5.12e-55	8.80e-54	up	yes
MYCBPAP	2.1096	126.2850	63.8462	3.03e-48	3.85e-47	up	yes
RAET1E	2.1087	226.8150	134.2308	1.28e-35	1.02e-34	up	yes
TP63	2.1084	114.4100	59.5846	2.61e-25	1.38e-24	up	yes
TMEM154	2.1082	722.2600	356.0103	6.96e-37	5.80e-36	up	yes
C19ORF67	2.1074	5.5650	1.4410	3.99e-21	1.74e-20	up	yes
PARP11	2.1067	616.1500	375.0615	6.37e-61	1.46e-59	up	yes
SNTG2	2.1057	113.4700	29.7641	9.58e-22	4.31e-21	up	yes
SPDYE21	2.1054	45.8850	15.1949	1.53e-27	8.94e-27	up	yes
ZNF835	2.1047	85.3550	57.2923	1.27e-34	9.71e-34	up	yes
GPR45	2.1045	4.8950	1.5538	1.42e-17	5.16e-17	up	yes
SSX2	2.1036	4.7750	13.1077	1.75e-05	2.98e-05	up	yes
BLOC1S5-TXNDC5	2.1036	362.6550	90.9641	6.78e-10	1.57e-09	up	yes
ROS1	2.1036	127.8350	90.6410	7.41e-23	3.52e-22	up	yes
RNASE7	2.1029	16.2400	6.4154	3.12e-22	1.44e-21	up	yes
DNAH14	2.1023	324.7300	177.9282	3.12e-41	3.08e-40	up	yes
NEUROD1	2.1007	162.1000	186.0410	4.87e-15	1.54e-14	up	yes
CD69	2.0997	2633.8250	238.5692	2.77e-12	7.44e-12	up	yes
EFCAB8	2.0991	17.4000	9.4718	2.29e-25	1.22e-24	up	yes
C2ORF66	2.0987	10.9100	12.7128	3.48e-19	1.38e-18	up	yes
H1-3	2.0984	592.0550	113.9897	1.51e-09	3.41e-09	up	yes
PPIAL4C	2.0982	8.5700	2.4000	6.40e-09	1.39e-08	up	yes
ADH1A	2.0981	32.8850	7.3385	1.33e-14	4.11e-14	up	yes
MLXIPL	2.0978	486.7600	172.8103	2.35e-19	9.44e-19	up	yes
LGALS9B	2.0970	6.1050	2.0923	1.30e-15	4.26e-15	up	yes
SLC10A1	2.0967	72.8300	16.2923	1.63e-15	5.30e-15	up	yes
CPA6	2.0965	28.9900	18.6718	3.59e-20	1.50e-19	up	yes
OLFM4	2.0953	15.5150	13.4051	1.50e-14	4.62e-14	up	yes
LAX1	2.0952	365.7350	103.0205	2.20e-20	9.27e-20	up	yes
FAM181A	2.0944	0.7100	0.3436	3.51e-03	4.95e-03	up	yes
ZNF573	2.0942	308.3500	100.4513	1.70e-47	2.09e-46	up	yes
PVALEF	2.0938	0.9800	0.5077	1.95e-06	3.54e-06	up	yes
CACNA1F	2.0931	40.7750	28.7179	2.27e-22	1.05e-21	up	yes
RND1	2.0927	146.5300	49.8359	6.50e-30	4.13e-29	up	yes
ZNF490	2.0925	523.7800	305.1128	6.89e-65	1.95e-63	up	yes
MED12L	2.0924	168.5800	95.8923	1.82e-32	1.29e-31	up	yes
TEX45	2.0909	23.2950	8.5385	9.77e-32	6.71e-31	up	yes
SPDYE11	2.0876	32.8050	11.3744	6.32e-20	2.61e-19	up	yes
SPDYE9	2.0876	32.8050	11.3744	6.32e-20	2.61e-19	up	yes
SRGAP3	2.0873	377.7450	217.2256	3.32e-43	3.50e-42	up	yes
TRAF3IP3	2.0872	795.6550	221.8205	1.22e-20	5.23e-20	up	yes
ADIG	2.0865	0.9950	0.5590	2.51e-06	4.52e-06	up	yes
VWA3A	2.0861	18.4600	11.7897	1.71e-21	7.62e-21	up	yes
DRD2	2.0848	5.5450	4.5641	3.11e-17	1.12e-16	up	yes
COL10A1	2.0843	165.9200	28.8974	1.20e-27	7.04e-27	up	yes
SLC10A5	2.0842	10.2200	5.6410	5.34e-31	3.57e-30	up	yes
DLG2	2.0834	351.1750	152.3538	1.75e-31	1.19e-30	up	yes
SPINK6	2.0831	5.7750	5.2462	2.16e-09	4.83e-09	up	yes
GDPGP1	2.0814	534.2600	428.8667	4.69e-33	3.38e-32	up	yes
C6ORF141	2.0812	114.1550	76.1333	6.95e-21	3.01e-20	up	yes
ZNF660	2.0804	181.5350	80.4718	5.30e-45	5.95e-44	up	yes
CNTNAP3C	2.0803	86.1950	24.2154	1.08e-11	2.79e-11	up	yes
CDH15	2.0791	52.4050	34.9077	4.39e-22	2.01e-21	up	yes
NPAS3	2.0774	130.9650	79.4205	5.60e-33	4.03e-32	up	yes
ASMT	2.0768	9.8450	9.8103	1.92e-20	8.15e-20	up	yes
ABCA4	2.0764	35.0550	25.3436	3.99e-26	2.19e-25	up	yes
CELF4	2.0721	42.8950	25.2410	9.30e-35	7.15e-34	up	yes
PRKCQ	2.0716	214.2500	55.2308	1.33e-15	4.35e-15	up	yes
KIF5A	2.0716	104.4950	78.3897	1.80e-30	1.17e-29	up	yes
IQCF1	2.0708	10.7300	4.4923	5.38e-18	2.01e-17	up	yes
SLAMF6	2.0707	404.5600	115.3846	6.22e-19	2.44e-18	up	yes
MPZL3	2.0681	188.9600	90.8564	1.57e-30	1.03e-29	up	yes
RAB41	2.0674	6.9750	4.0256	1.93e-23	9.48e-23	up	yes
MZB1	2.0655	1142.1050	745.7128	1.36e-10	3.29e-10	up	yes
C1ORF94	2.0651	2.0500	3.3590	4.01e-07	7.69e-07	up	yes
SUPT20HL1	2.0638	22.7750	16.2359	9.19e-20	3.76e-19	up	yes
SULT1C2	2.0628	205.9300	138.3077	6.11e-22	2.78e-21	up	yes
SMIM22	2.0621	10.9950	5.0718	3.39e-21	1.49e-20	up	yes
NAT2	2.0618	7.1750	5.5333	8.61e-16	2.86e-15	up	yes
LCA5L	2.0605	116.3150	77.6410	2.35e-46	2.76e-45	up	yes
SHPRH	2.0602	2515.3100	798.3385	2.68e-61	6.23e-60	up	yes
ART3	2.0596	56.8600	30.8513	1.58e-23	7.76e-23	up	yes
LRRK1	2.0595	3377.3300	2289.0821	3.14e-42	3.20e-41	up	yes
IL1B	2.0581	755.3300	1158.9538	2.06e-12	5.58e-12	up	yes
OMP	2.0580	1.9950	0.9641	2.34e-12	6.32e-12	up	yes
GPR137C	2.0576	133.2250	97.2615	4.44e-34	3.31e-33	up	yes
MGAM2	2.0575	3.6000	1.5436	2.08e-04	3.26e-04	up	yes
GRIK4	2.0573	52.4100	31.7026	1.85e-25	9.85e-25	up	yes
BTNL2	2.0570	1.0650	0.2872	1.32e-05	2.26e-05	up	yes
LIMS3	2.0567	127.1450	42.8051	1.45e-46	1.71e-45	up	yes
ZNF141	2.0567	1508.1000	600.8513	1.69e-54	2.83e-53	up	yes
H3Y2	2.0565	0.9350	6.0205	1.76e-03	2.55e-03	up	yes
PIGN	2.0560	2231.7550	1040.6769	1.50e-66	4.58e-65	up	yes
PROM2	2.0553	97.5500	51.0359	2.41e-39	2.21e-38	up	yes
B3GNT5	2.0552	458.4050	302.5282	1.05e-30	6.91e-30	up	yes
CEBPE	2.0548	16.1500	11.9744	3.79e-23	1.83e-22	up	yes
TTC16	2.0539	73.6700	40.8974	1.03e-31	7.09e-31	up	yes
FGFBP1	2.0532	22.2600	6.4205	1.24e-09	2.82e-09	up	yes
PAGE5	2.0522	0.6950	0.6718	2.45e-04	3.80e-04	up	yes
MSTN	2.0504	23.9050	21.1385	2.66e-18	1.01e-17	up	yes
CCDC181	2.0496	41.2700	32.5538	2.58e-30	1.67e-29	up	yes
IGFBPL1	2.0482	92.2750	53.3026	7.72e-28	4.54e-27	up	yes
ANKRD36	2.0479	3904.7200	818.2359	3.47e-44	3.78e-43	up	yes
ALK	2.0477	95.8800	39.1590	2.22e-28	1.34e-27	up	yes
GPD1	2.0453	3310.1250	841.7487	1.18e-11	3.03e-11	up	yes
GP6	2.0449	11.7750	3.2872	1.22e-18	4.71e-18	up	yes
KLHL32	2.0445	23.4650	17.4564	2.29e-18	8.70e-18	up	yes
PM20D1	2.0439	41.2600	12.4513	1.11e-25	6.01e-25	up	yes
PLA2G7	2.0439	112.6900	88.2410	8.61e-14	2.54e-13	up	yes
APOB	2.0438	374.1500	117.2821	1.64e-15	5.35e-15	up	yes
ZNF154	2.0436	507.2100	189.7795	1.24e-41	1.23e-40	up	yes
ZNF169	2.0429	267.6300	150.7846	2.38e-54	3.95e-53	up	yes
FCRLA	2.0428	254.3600	60.2000	1.80e-23	8.84e-23	up	yes
DRD1	2.0428	13.2100	11.2821	1.79e-14	5.48e-14	up	yes
GLT1D1	2.0420	94.4100	32.1077	3.75e-16	1.27e-15	up	yes
CCDC185	2.0405	4.7200	2.9333	4.03e-12	1.07e-11	up	yes
TSNAX-DISC1	2.0392	98.3300	19.6872	4.85e-25	2.54e-24	up	yes
PPIAL4F	2.0377	0.9250	0.3795	6.63e-06	1.16e-05	up	yes
ZAR1	2.0356	2.0250	1.4821	3.50e-12	9.35e-12	up	yes
SMIM5	2.0340	63.2500	30.6410	5.84e-31	3.89e-30	up	yes
CREB3L3	2.0327	1.0650	1.8872	4.57e-06	8.08e-06	up	yes
ZNF765	2.0319	737.4400	384.6872	1.48e-69	5.26e-68	up	yes
SLC5A9	2.0312	153.2400	40.0462	5.75e-29	3.54e-28	up	yes
CSPP1	2.0297	2004.8250	987.1436	2.36e-56	4.33e-55	up	yes
CSRP3	2.0284	89.7150	24.5436	2.29e-07	4.46e-07	up	yes
GP9	2.0284	4.6000	1.3641	4.22e-08	8.66e-08	up	yes
ZNF585B	2.0283	859.5950	553.1487	2.40e-45	2.72e-44	up	yes
BEAN1	2.0276	188.3450	64.7846	1.14e-37	9.75e-37	up	yes
CCDC171	2.0268	481.2700	181.7333	2.24e-55	3.94e-54	up	yes
FHIP1A	2.0259	105.7900	60.2205	4.06e-22	1.86e-21	up	yes
WDR17	2.0259	175.4700	90.6821	1.39e-39	1.28e-38	up	yes
CELA1	2.0255	1.2400	1.6205	4.18e-08	8.59e-08	up	yes
PMCH	2.0254	8.6450	6.2667	2.31e-11	5.84e-11	up	yes
LDHC	2.0247	17.7300	20.4821	1.19e-16	4.12e-16	up	yes
LOXHD1	2.0245	42.1200	19.8103	4.17e-14	1.25e-13	up	yes
AANAT	2.0240	19.7300	11.3385	1.27e-22	5.96e-22	up	yes
MRO	2.0221	130.3600	114.8308	7.94e-20	3.26e-19	up	yes
DRP2	2.0220	24.9900	21.8205	2.61e-21	1.15e-20	up	yes
CRYAA	2.0207	1.5550	0.7179	2.02e-09	4.53e-09	up	yes
ZNF8	2.0191	699.5750	410.8769	9.95e-62	2.37e-60	up	yes
LLCFC1	2.0188	0.9050	0.3282	3.54e-06	6.31e-06	up	yes
SLC32A1	2.0163	1.4350	1.0718	1.30e-04	2.07e-04	up	yes
MCMDC2	2.0159	55.6350	40.6462	1.56e-36	1.29e-35	up	yes
RASL10B	2.0142	86.0450	69.6000	5.12e-21	2.22e-20	up	yes
TECTA	2.0124	73.6800	43.1795	3.59e-41	3.54e-40	up	yes
SRSF12	2.0118	137.7500	77.1282	1.82e-32	1.29e-31	up	yes
RGS22	2.0102	164.6000	60.5590	1.40e-32	9.93e-32	up	yes
SPATA31E1	2.0095	5.0150	3.4154	5.39e-10	1.25e-09	up	yes
ANKDD1B	2.0093	50.2400	19.1692	1.55e-38	1.37e-37	up	yes
DNAJC28	2.0090	27.4050	21.5692	2.45e-33	1.78e-32	up	yes
PRSS27	2.0081	78.3200	62.1692	1.48e-41	1.48e-40	up	yes
IGSF23	2.0077	3.4700	2.3282	1.57e-14	4.82e-14	up	yes
AQP7	2.0077	1143.5600	316.0821	4.69e-14	1.40e-13	up	yes
SLC38A8	2.0073	1.7250	1.1231	1.50e-08	3.18e-08	up	yes
C20ORF85	2.0071	0.5900	0.2154	2.18e-04	3.40e-04	up	yes
MEIKIN	2.0065	11.8450	12.7487	2.47e-13	7.07e-13	up	yes
HCAR3	2.0058	70.1800	39.2667	1.10e-10	2.67e-10	up	yes
CORO2A	2.0053	238.1200	127.2769	1.37e-50	1.92e-49	up	yes
FAM184A	2.0049	202.8050	74.1333	6.64e-35	5.13e-34	up	yes
PPM1E	2.0045	34.6200	25.8256	8.35e-26	4.53e-25	up	yes
TLCD2	2.0041	434.7100	304.8256	1.37e-32	9.75e-32	up	yes
SPATA9	2.0027	31.5500	13.7692	1.40e-32	9.92e-32	up	yes
GBX2	-8.4672	1.0450	157.4051	1.64e-42	1.69e-41	down	yes
FGF19	-8.2931	0.6450	63.9641	7.10e-17	2.50e-16	down	yes
NKX2-3	-7.7460	1.3800	70.8051	1.06e-31	7.28e-31	down	yes
FAM163B	-7.0746	1.3050	140.4923	2.57e-48	3.27e-47	down	yes
HOXC12	-6.7714	10.0800	1791.6769	2.90e-40	2.75e-39	down	yes
HMX1	-6.5276	12.1650	219.6564	1.66e-61	3.91e-60	down	yes
RPRM	-6.1794	3.3950	204.5744	2.36e-50	3.27e-49	down	yes
NKD2	-6.1737	4.7100	410.1795	2.73e-62	6.77e-61	down	yes
MAGEA4	-5.9646	0.7000	489.1179	1.64e-09	3.69e-09	down	yes
TLX3	-5.6340	0.3750	16.4410	3.77e-08	7.75e-08	down	yes
MAGEA9	-5.3520	0.6350	102.7385	3.11e-07	6.02e-07	down	yes
DLL3	-5.1101	4.3750	75.9641	6.09e-40	5.70e-39	down	yes
KCNQ2	-4.9112	2.6350	452.2205	1.68e-11	4.29e-11	down	yes
ADGRB1	-4.9076	27.2500	803.8564	3.11e-77	1.80e-75	down	yes
PLPPR3	-4.8622	7.0500	274.9897	7.17e-51	1.02e-49	down	yes
HOXC13	-4.6128	3.8750	219.8103	4.57e-25	2.40e-24	down	yes
C1QL4	-4.5077	2.1950	110.5949	1.03e-27	6.04e-27	down	yes
PRAME	-4.5074	7.6900	390.3692	5.57e-27	3.17e-26	down	yes
PRSS56	-4.4676	1.0100	66.5846	3.32e-07	6.40e-07	down	yes
FGF3	-4.4044	0.2550	10.7026	9.60e-09	2.06e-08	down	yes
WIF1	-4.4008	32.9300	1185.8359	1.40e-33	1.03e-32	down	yes
