gene_symbol	log2_fold_change	mean_test	mean_control	pvalue	pvalue_adjusted	direction	significant
SLC4A4	-2.2567	41.3061	56.2927	2.19e-15	1.93e-14	down	yes
NEIL3	-2.2560	57.7908	261.7236	2.60e-15	2.27e-14	down	yes
HSD3B2	-2.2558	1.0510	1.9512	3.35e-05	9.98e-05	down	yes
KLK10	-2.2554	23.8520	15.2195	8.66e-15	7.22e-14	down	yes
PYY	-2.2549	1.1480	0.8943	1.80e-05	5.58e-05	down	yes
CALB1	-2.2543	38.6531	49.9756	1.65e-12	1.09e-11	down	yes
SNTN	-2.2541	48.5306	32.4472	3.08e-14	2.42e-13	down	yes
COL2A1	-2.2537	1.1224	6.1138	1.55e-07	6.19e-07	down	yes
CADM3	-2.2533	1.8673	3.2114	3.88e-10	2.04e-09	down	yes
DKKL1	-2.2524	1.2704	2.0163	1.91e-05	5.91e-05	down	yes
HRH1	-2.2518	24.9694	49.7154	1.66e-16	1.66e-15	down	yes
DEPDC1	-2.2515	28.5612	135.9919	1.45e-11	8.77e-11	down	yes
SCD5	-2.2513	114.2653	143.3740	7.85e-29	4.20e-27	down	yes
SLC12A5	-2.2503	7.2194	21.8130	4.13e-17	4.36e-16	down	yes
OBSL1	-2.2499	42.6071	153.6260	2.38e-22	4.97e-21	down	yes
PRPH2	-2.2491	18.2398	19.1951	2.23e-11	1.32e-10	down	yes
WNK4	-2.2489	27.8724	23.5447	5.09e-16	4.82e-15	down	yes
NUDT11	-2.2487	13.0153	40.7561	3.21e-19	4.36e-18	down	yes
TRIM45	-2.2479	30.9337	37.3740	7.96e-21	1.32e-19	down	yes
CHRNB4	-2.2475	26.1071	21.6992	3.81e-17	4.04e-16	down	yes
ANGPTL3	-2.2471	3.8010	6.5772	4.52e-06	1.52e-05	down	yes
MSMB	-2.2470	32.0357	1.2358	4.45e-03	9.35e-03	down	yes
SCN5A	-2.2445	12.5153	18.2114	3.51e-12	2.25e-11	down	yes
PGC	-2.2443	27.1633	2.7561	9.37e-09	4.26e-08	down	yes
C1ORF105	-2.2421	5.6429	10.9756	2.21e-09	1.08e-08	down	yes
XAGE5	-2.2417	2.6990	3.6911	3.80e-08	1.61e-07	down	yes
SCG3	-2.2416	10.7041	21.4146	6.41e-12	4.01e-11	down	yes
OR52E4	-2.2399	14.7500	14.9024	5.69e-11	3.26e-10	down	yes
ZBTB12	-2.2396	3.3469	7.2439	1.60e-03	3.67e-03	down	yes
CDX2	-2.2394	0.4745	2.0732	6.88e-04	1.68e-03	down	yes
GOLGA6L7	-2.2392	13.8367	20.3496	1.47e-16	1.48e-15	down	yes
ISLR2	-2.2389	21.8929	22.4065	2.09e-14	1.68e-13	down	yes
TTBK1	-2.2384	11.6071	11.0894	1.91e-12	1.25e-11	down	yes
CLIC6	-2.2383	7.7653	9.2114	1.86e-14	1.51e-13	down	yes
SMO	-2.2381	5.5153	23.9268	1.68e-15	1.50e-14	down	yes
CCDC81	-2.2369	28.2602	29.0081	3.11e-22	6.33e-21	down	yes
CFAP206	-2.2352	12.6837	12.6585	8.35e-13	5.69e-12	down	yes
MAGEB10	-2.2344	12.1173	14.3496	1.07e-15	9.75e-15	down	yes
TCP10L	-2.2342	172.6020	94.6341	2.17e-17	2.38e-16	down	yes
SLC6A13	-2.2342	5.6327	8.3089	2.92e-11	1.71e-10	down	yes
LRRC10	-2.2340	21.0204	15.6423	4.68e-16	4.46e-15	down	yes
SAMD14	-2.2338	83.6582	181.0813	1.81e-09	8.89e-09	down	yes
RSPH14	-2.2328	12.0408	16.1057	1.69e-10	9.18e-10	down	yes
DISP2	-2.2328	151.0918	157.6504	1.79e-28	8.89e-27	down	yes
ADH1C	-2.2318	0.9439	1.1301	1.93e-04	5.13e-04	down	yes
CAPS2	-2.2318	57.4541	88.6016	2.72e-23	6.59e-22	down	yes
ZNF695	-2.2318	32.9898	29.0976	2.58e-16	2.52e-15	down	yes
MESP2	-2.2316	3.4388	4.1870	2.99e-11	1.75e-10	down	yes
UBE2L5	-2.2303	20.6429	19.9756	9.26e-19	1.18e-17	down	yes
NEUROG3	-2.2300	0.4796	2.6748	1.46e-03	3.36e-03	down	yes
KRT77	-2.2286	4.1684	2.0407	4.97e-04	1.24e-03	down	yes
GSDMC	-2.2277	6.4643	5.5610	8.18e-13	5.58e-12	down	yes
HIGD2B	-2.2265	1.2092	2.2520	2.63e-06	9.07e-06	down	yes
DENND2B	-2.2247	77.3622	89.9106	4.75e-22	9.38e-21	down	yes
CCND1	-2.2245	45.7704	593.9268	9.07e-19	1.16e-17	down	yes
SCRG1	-2.2243	131.6429	117.8293	3.44e-18	4.14e-17	down	yes
PCDHB13	-2.2241	38.8673	34.8049	1.99e-18	2.47e-17	down	yes
TEX46	-2.2239	1.0510	1.2846	1.49e-06	5.29e-06	down	yes
PDZD9	-2.2217	6.9388	12.6016	2.50e-13	1.80e-12	down	yes
DNAH7	-2.2214	56.4898	59.4878	1.17e-13	8.70e-13	down	yes
METTL24	-2.2202	25.2092	34.7317	3.92e-15	3.38e-14	down	yes
LDHAL6A	-2.2185	33.3673	42.1789	6.34e-19	8.25e-18	down	yes
GPX6	-2.2175	1.1276	1.5528	7.75e-04	1.87e-03	down	yes
CYP4F8	-2.2173	68.1327	51.0976	7.13e-17	7.36e-16	down	yes
C4BPB	-2.2160	62.4643	59.7073	2.92e-18	3.55e-17	down	yes
GPC4	-2.2153	14.5204	72.0163	1.65e-11	9.94e-11	down	yes
NEDD4	-2.2149	1648.1990	1634.9593	7.21e-23	1.62e-21	down	yes
KIF5C	-2.2149	376.3061	375.0976	7.34e-29	3.96e-27	down	yes
LITAFD	-2.2148	0.2602	1.0488	4.32e-04	1.09e-03	down	yes
CCDC192	-2.2144	4.0102	4.8293	1.34e-12	8.87e-12	down	yes
COL5A1	-2.2141	8.2500	138.0569	1.49e-12	9.84e-12	down	yes
NPAS2	-2.2134	47.1429	70.5366	1.75e-21	3.21e-20	down	yes
IL17REL	-2.2129	60.3929	57.1138	1.54e-19	2.16e-18	down	yes
MEIS3	-2.2123	14.6327	23.6016	3.42e-19	4.63e-18	down	yes
OR9H1P	-2.2122	88.8367	94.5203	4.99e-16	4.74e-15	down	yes
CFAP20DC	-2.2113	30.8163	28.6260	6.79e-19	8.80e-18	down	yes
TPRX1	-2.2113	0.3316	0.8374	1.86e-03	4.21e-03	down	yes
C20ORF203	-2.2113	37.4847	45.0894	3.35e-13	2.37e-12	down	yes
THAP2	-2.2109	241.0918	247.5203	1.06e-29	6.60e-28	down	yes
ALK	-2.2104	11.1480	21.9106	1.29e-11	7.85e-11	down	yes
ATCAY	-2.2100	50.9235	40.3659	3.03e-15	2.63e-14	down	yes
PPM1E	-2.2099	8.8673	14.4715	5.60e-14	4.30e-13	down	yes
TNF	-2.2092	11.8469	555.8293	1.36e-08	6.09e-08	down	yes
B3GALT1	-2.2092	196.9898	97.6992	5.51e-12	3.48e-11	down	yes
THY1	-2.2089	24.9337	28.6748	9.00e-15	7.49e-14	down	yes
CABYR	-2.2089	54.6684	36.8049	1.14e-19	1.62e-18	down	yes
C1ORF146	-2.2087	13.2092	11.0894	7.53e-12	4.69e-11	down	yes
PAGE2B	-2.2087	9.1990	15.0000	3.50e-08	1.49e-07	down	yes
SMAD9	-2.2086	53.6939	94.4146	2.16e-21	3.90e-20	down	yes
EFNB3	-2.2084	0.4745	2.6098	5.17e-04	1.28e-03	down	yes
CLDN4	-2.2069	28.7194	34.3740	2.98e-18	3.61e-17	down	yes
BRIP1	-2.2053	413.0867	384.4959	5.05e-26	1.75e-24	down	yes
DPYSL5	-2.2049	42.0357	25.8862	2.22e-15	1.95e-14	down	yes
SLC25A18	-2.2040	9.3622	13.2602	6.29e-16	5.89e-15	down	yes
KCNJ11	-2.2035	16.0000	19.2764	1.85e-21	3.37e-20	down	yes
CYP2F1	-2.2027	18.8622	15.1545	6.90e-14	5.25e-13	down	yes
SLC18A1	-2.2026	6.3878	9.3089	3.39e-12	2.17e-11	down	yes
OR56A1	-2.2022	80.8520	72.0488	6.12e-15	5.18e-14	down	yes
POLE2	-2.2021	42.6224	125.0325	1.96e-20	3.07e-19	down	yes
RDM1	-2.2021	8.0714	11.3415	6.14e-16	5.76e-15	down	yes
C17ORF64	-2.2020	2.1735	2.9593	5.34e-10	2.75e-09	down	yes
MPPED2	-2.2019	19.9337	35.6504	1.15e-13	8.55e-13	down	yes
IL21	-2.2018	8.3316	12.0407	2.84e-08	1.23e-07	down	yes
GNAI1	-2.2018	242.6735	352.5366	1.12e-22	2.45e-21	down	yes
STOX2	-2.2015	20.3724	23.7805	1.21e-11	7.36e-11	down	yes
C16ORF89	-2.2005	20.0153	15.9024	1.34e-15	1.21e-14	down	yes
LIMS3	-2.2005	44.1939	70.1301	4.75e-21	8.11e-20	down	yes
OR4F17	-2.2004	162.8061	176.9268	2.60e-13	1.86e-12	down	yes
CKAP2L	-2.1980	63.5612	151.2683	1.09e-22	2.40e-21	down	yes
PPP1R17	-2.1973	15.5918	18.2520	2.13e-09	1.04e-08	down	yes
ESCO2	-2.1970	111.4694	139.6504	1.31e-24	3.79e-23	down	yes
HES2	-2.1969	43.6990	42.6992	7.58e-15	6.37e-14	down	yes
CYP7B1	-2.1965	48.3980	68.2764	4.55e-20	6.81e-19	down	yes
PLEKHG4B	-2.1959	17.8980	32.8293	4.36e-15	3.74e-14	down	yes
MMACHC	-2.1954	161.3316	168.8699	5.13e-35	8.79e-33	down	yes
CCNB3	-2.1954	6.1582	10.0163	5.24e-16	4.95e-15	down	yes
PRG4	-2.1954	30.1378	32.7398	7.02e-20	1.03e-18	down	yes
PACRG	-2.1946	10.1684	15.7154	1.56e-13	1.15e-12	down	yes
DGKK	-2.1943	10.0561	19.1707	1.89e-08	8.33e-08	down	yes
ASTN2	-2.1939	232.5255	223.1463	1.47e-22	3.15e-21	down	yes
RDH16	-2.1930	60.9133	66.8862	2.69e-21	4.76e-20	down	yes
ZNRF3	-2.1924	28.4796	38.5366	4.97e-28	2.35e-26	down	yes
AKR1B10	-2.1919	9.0867	10.6179	7.79e-13	5.33e-12	down	yes
SNCB	-2.1913	0.9184	1.3577	1.58e-05	4.92e-05	down	yes
SRARP	-2.1909	30.9643	25.2358	1.46e-16	1.47e-15	down	yes
FGF23	-2.1906	6248.3163	5981.3415	6.24e-14	4.77e-13	down	yes
IL1RL2	-2.1902	5.2959	15.7154	3.06e-09	1.46e-08	down	yes
EBLN1	-2.1900	4.1888	6.3089	2.19e-08	9.59e-08	down	yes
ACTL6B	-2.1886	0.3929	1.3415	9.99e-05	2.78e-04	down	yes
CHODL	-2.1886	11.0612	14.4959	2.39e-13	1.72e-12	down	yes
LRRC14B	-2.1883	1.1378	10.8049	1.19e-05	3.78e-05	down	yes
TMEM266	-2.1881	79.7602	61.6992	7.32e-24	1.89e-22	down	yes
FAM90A12P	-2.1872	0.9235	4.5041	2.97e-04	7.68e-04	down	yes
FAM83E	-2.1868	45.1020	39.0732	1.15e-20	1.87e-19	down	yes
WNT3	-2.1867	19.2092	17.3496	4.36e-14	3.39e-13	down	yes
RND1	-2.1864	55.8827	80.8293	2.43e-23	5.92e-22	down	yes
ANKUB1	-2.1864	29.8878	40.5854	2.12e-14	1.70e-13	down	yes
ZNF385B	-2.1852	3.0663	10.4715	1.06e-06	3.82e-06	down	yes
ABCA9	-2.1849	93.5714	116.7561	3.97e-17	4.20e-16	down	yes
KCTD4	-2.1839	7.3316	12.4553	2.35e-06	8.14e-06	down	yes
FAM240B	-2.1832	10.8673	12.1382	2.13e-09	1.04e-08	down	yes
SLC7A9	-2.1818	30.7194	18.4146	2.99e-15	2.60e-14	down	yes
HHIPL1	-2.1815	11.6786	25.2276	7.57e-18	8.76e-17	down	yes
OR10H5	-2.1801	214.9847	129.0081	9.55e-18	1.10e-16	down	yes
ARL13A	-2.1792	4.4337	7.5285	2.48e-12	1.60e-11	down	yes
DNAJC22	-2.1790	49.1582	45.3008	1.33e-15	1.20e-14	down	yes
CENPF	-2.1788	298.3010	525.3333	6.97e-21	1.16e-19	down	yes
SLCO4A1	-2.1787	47.3622	327.3659	5.27e-15	4.48e-14	down	yes
B4GALT6	-2.1784	38.8929	81.4228	1.17e-17	1.32e-16	down	yes
MLF1	-2.1784	49.5561	73.7317	5.13e-20	7.63e-19	down	yes
FUT6	-2.1777	29.1633	19.3821	5.16e-14	3.98e-13	down	yes
CNGA1	-2.1767	23.3316	18.7561	1.64e-16	1.63e-15	down	yes
PNPLA5	-2.1757	9.2296	12.5041	2.20e-11	1.30e-10	down	yes
CD300LG	-2.1750	14.4745	14.0976	5.73e-11	3.27e-10	down	yes
SCN8A	-2.1742	66.2551	62.2114	4.14e-20	6.23e-19	down	yes
OR6C74	-2.1741	66.6429	83.1057	4.77e-18	5.66e-17	down	yes
TMPRSS4	-2.1737	47.9439	42.6341	6.07e-21	1.02e-19	down	yes
SCUBE2	-2.1736	28.3827	32.6016	1.99e-22	4.21e-21	down	yes
STXBP6	-2.1736	10.1071	25.5528	1.36e-10	7.46e-10	down	yes
SH2D4A	-2.1734	26.0000	41.5854	5.08e-18	6.01e-17	down	yes
AARD	-2.1732	33.8673	25.2114	4.07e-17	4.31e-16	down	yes
HSPG2	-2.1729	70.5306	390.0569	7.08e-23	1.60e-21	down	yes
SFTPA1	-2.1726	1.5714	2.6423	1.16e-03	2.72e-03	down	yes
AKAP12	-2.1724	57.5102	382.8211	1.03e-16	1.05e-15	down	yes
CCDC74B	-2.1723	3.1378	15.5041	5.80e-11	3.31e-10	down	yes
AKAP6	-2.1723	95.7245	82.9187	9.54e-21	1.56e-19	down	yes
FAM83F	-2.1713	147.7398	113.5122	2.58e-20	3.97e-19	down	yes
ELF3	-2.1712	48.1429	51.2602	1.05e-16	1.07e-15	down	yes
OR4E1	-2.1711	29.4490	25.9024	2.82e-14	2.23e-13	down	yes
TMC5	-2.1705	33.1429	65.0000	2.77e-15	2.42e-14	down	yes
GPRIN2	-2.1704	28.8776	35.2764	5.06e-17	5.30e-16	down	yes
PLEKHA5	-2.1703	500.5255	472.6667	1.47e-26	5.51e-25	down	yes
PPIL6	-2.1698	66.6378	63.8862	9.79e-22	1.86e-20	down	yes
DLL3	-2.1694	6.7143	11.2683	3.94e-12	2.51e-11	down	yes
APBA1	-2.1693	22.9235	31.6585	9.70e-15	8.04e-14	down	yes
CACNB4	-2.1686	143.1837	160.3008	5.39e-18	6.36e-17	down	yes
OR1K1	-2.1683	0.9082	1.5772	5.23e-05	1.52e-04	down	yes
ANKRD40CL	-2.1679	26.7857	27.1057	4.19e-15	3.60e-14	down	yes
IL17RE	-2.1677	39.5918	70.1789	1.86e-21	3.40e-20	down	yes
CASP14	-2.1671	22.1735	23.7886	5.92e-15	5.02e-14	down	yes
CHP2	-2.1662	35.2041	50.5203	9.89e-14	7.39e-13	down	yes
NCS1	-2.1661	37.0255	188.8699	1.10e-08	4.98e-08	down	yes
CRHR2	-2.1658	6.6531	12.4634	1.76e-13	1.29e-12	down	yes
C8ORF74	-2.1639	3.2959	4.8699	8.12e-09	3.72e-08	down	yes
SCGB1C1	-2.1634	60.6582	8.7561	3.10e-04	7.97e-04	down	yes
CCL15	-2.1633	6.6020	5.7398	4.26e-10	2.22e-09	down	yes
NOPCHAP1	-2.1632	1644.2092	1465.8455	4.92e-26	1.71e-24	down	yes
FAM222A	-2.1631	12.3878	31.4797	3.10e-17	3.33e-16	down	yes
TTC7B	-2.1629	516.9592	718.6098	8.36e-21	1.38e-19	down	yes
DACT3	-2.1629	205.2755	112.6667	5.10e-22	1.00e-20	down	yes
CHDH	-2.1628	58.8673	131.9919	1.30e-22	2.82e-21	down	yes
GPR63	-2.1627	59.0102	58.9675	7.69e-23	1.73e-21	down	yes
CRISP2	-2.1627	9.2092	3.0081	1.43e-04	3.88e-04	down	yes
ZNF519	-2.1627	188.7296	203.5610	1.64e-25	5.33e-24	down	yes
LRRC8E	-2.1626	15.9439	15.0081	3.93e-15	3.39e-14	down	yes
CXCL14	-2.1622	39.5153	33.7398	1.18e-11	7.22e-11	down	yes
NXNL1	-2.1620	1.7959	2.2114	3.17e-07	1.21e-06	down	yes
SLC17A7	-2.1617	28.8622	30.4309	2.42e-22	5.04e-21	down	yes
C16ORF96	-2.1610	4.6582	8.2683	2.08e-12	1.35e-11	down	yes
NPTX1	-2.1604	22.5408	52.8130	1.55e-13	1.14e-12	down	yes
NRXN2	-2.1601	23.6786	31.2195	1.27e-23	3.18e-22	down	yes
FMO3	-2.1595	23.8520	29.1138	1.04e-13	7.76e-13	down	yes
ANKS1B	-2.1595	106.1939	83.9187	4.93e-16	4.68e-15	down	yes
SLC24A2	-2.1593	55.6735	71.4634	2.18e-17	2.39e-16	down	yes
APBB2	-2.1590	59.8163	135.7642	2.77e-21	4.90e-20	down	yes
TMPRSS6	-2.1589	10.7296	34.5285	2.13e-13	1.54e-12	down	yes
RPS6KL1	-2.1584	103.6327	99.9756	2.12e-23	5.19e-22	down	yes
SHANK1	-2.1577	17.4796	38.4797	7.23e-13	4.96e-12	down	yes
OR5B21	-2.1571	2.4847	8.7967	5.85e-05	1.69e-04	down	yes
DCHS2	-2.1557	12.6633	18.3171	6.73e-13	4.63e-12	down	yes
GSTT4	-2.1549	7.2041	9.4797	1.15e-11	7.05e-11	down	yes
BOD1L2	-2.1538	0.4337	0.6829	8.54e-04	2.05e-03	down	yes
GPR143	-2.1538	16.6735	28.2602	1.80e-10	9.76e-10	down	yes
FJX1	-2.1524	3.5357	72.5122	6.26e-06	2.06e-05	down	yes
TNR	-2.1521	44.8673	41.9675	7.76e-15	6.51e-14	down	yes
OR5B2	-2.1520	10.3980	13.1057	3.86e-12	2.46e-11	down	yes
PNMA2	-2.1516	36.4541	36.3089	1.91e-21	3.47e-20	down	yes
IQCF1	-2.1512	5.0510	6.4472	8.09e-08	3.32e-07	down	yes
ZNF771	-2.1510	81.9541	100.2520	2.83e-31	2.37e-29	down	yes
HCAR1	-2.1503	98.9541	71.9919	2.47e-21	4.39e-20	down	yes
FHL1	-2.1502	955.5867	636.9919	1.20e-21	2.24e-20	down	yes
CCDC171	-2.1501	83.8214	123.8862	9.79e-22	1.86e-20	down	yes
C20ORF173	-2.1497	0.5765	1.8780	1.20e-05	3.82e-05	down	yes
MFAP3L	-2.1494	850.2857	639.5772	5.04e-09	2.36e-08	down	yes
GLRA1	-2.1490	7.8776	9.5285	8.14e-13	5.55e-12	down	yes
RNF151	-2.1479	0.6429	2.2033	4.52e-06	1.51e-05	down	yes
LCTL	-2.1471	32.3520	28.5041	8.18e-18	9.44e-17	down	yes
CLXN	-2.1469	8.4286	12.7398	5.34e-14	4.11e-13	down	yes
ENTPD3	-2.1468	10.6020	10.9512	6.19e-09	2.87e-08	down	yes
SOX11	-2.1466	116.9133	119.1382	1.36e-13	1.01e-12	down	yes
TMEM233	-2.1458	8.7194	13.5528	1.77e-08	7.81e-08	down	yes
FAM171A2	-2.1450	9.3929	25.3171	5.64e-14	4.33e-13	down	yes
ARGFX	-2.1450	256.5255	186.6341	6.11e-19	7.97e-18	down	yes
TBC1D26	-2.1449	2.5612	8.1220	2.04e-08	8.96e-08	down	yes
TMEM130	-2.1448	54.8571	32.2114	2.97e-15	2.58e-14	down	yes
DYDC2	-2.1444	26.1378	25.9024	3.96e-11	2.29e-10	down	yes
PRB2	-2.1440	0.6327	1.9675	3.03e-04	7.81e-04	down	yes
GPR31	-2.1425	1.1276	4.4797	2.67e-05	8.06e-05	down	yes
TMEM221	-2.1417	9.1633	14.9024	4.91e-15	4.19e-14	down	yes
PRDM7	-2.1416	16.0867	21.6179	2.52e-14	2.00e-13	down	yes
PTPN3	-2.1415	74.8367	65.2358	5.00e-18	5.93e-17	down	yes
HEY2	-2.1413	3.2908	189.0325	7.80e-11	4.38e-10	down	yes
LAMB1	-2.1406	268.5561	634.0813	2.79e-18	3.40e-17	down	yes
SULT2B1	-2.1404	14.3265	24.3740	3.60e-17	3.83e-16	down	yes
GRM4	-2.1402	11.4643	16.2276	2.17e-14	1.74e-13	down	yes
MBD3L3	-2.1402	2.3673	8.2602	2.54e-11	1.50e-10	down	yes
PRSS41	-2.1396	2.3214	4.1951	1.71e-05	5.30e-05	down	yes
PDE4C	-2.1390	69.8112	47.9756	1.62e-18	2.02e-17	down	yes
PTPN20	-2.1380	11.0153	14.3902	7.36e-13	5.04e-12	down	yes
NTRK1	-2.1380	25.5051	118.7886	1.76e-17	1.95e-16	down	yes
ERC2	-2.1367	5.7449	13.9756	3.16e-06	1.08e-05	down	yes
CPE	-2.1366	4.8418	53.6585	9.98e-09	4.53e-08	down	yes
TF	-2.1361	416.8929	420.7073	6.07e-22	1.18e-20	down	yes
CXCL3	-2.1349	94.7347	1225.4553	8.02e-10	4.07e-09	down	yes
PALD1	-2.1348	80.6837	126.0407	1.14e-17	1.30e-16	down	yes
B3GALT5	-2.1339	48.4796	29.3577	1.47e-11	8.90e-11	down	yes
POLN	-2.1335	77.3622	54.6667	3.31e-22	6.69e-21	down	yes
DSCC1	-2.1332	32.9286	99.7154	9.01e-17	9.25e-16	down	yes
LRRC4B	-2.1327	4.3367	7.6179	3.85e-11	2.23e-10	down	yes
DYRK3	-2.1325	78.0102	160.6585	2.43e-29	1.44e-27	down	yes
IL36B	-2.1316	0.9490	6.0407	4.62e-03	9.67e-03	down	yes
GPR37L1	-2.1315	122.5102	97.7561	1.01e-14	8.33e-14	down	yes
TMEM190	-2.1310	0.3061	0.8862	1.44e-03	3.32e-03	down	yes
PHACTR3	-2.1307	44.9031	83.4634	3.06e-14	2.41e-13	down	yes
PHOX2A	-2.1304	0.8367	1.4797	2.44e-04	6.39e-04	down	yes
MAGI2	-2.1299	240.2245	196.4228	7.09e-20	1.04e-18	down	yes
FBLIM1	-2.1299	123.9082	218.7805	1.98e-20	3.10e-19	down	yes
TLCD2	-2.1298	149.1378	120.7642	9.70e-20	1.40e-18	down	yes
REEP2	-2.1297	39.7041	35.8537	6.04e-24	1.57e-22	down	yes
ZNF662	-2.1296	88.2602	93.9350	1.40e-20	2.25e-19	down	yes
PDCD6-AHRR	-2.1291	7.9796	24.3008	4.14e-04	1.04e-03	down	yes
OR4E2	-2.1284	16.3929	12.6504	2.86e-11	1.68e-10	down	yes
PCDHB14	-2.1282	13.0714	19.0569	1.38e-14	1.13e-13	down	yes
CHRNA7	-2.1278	87.7041	87.3415	4.25e-21	7.29e-20	down	yes
FLG2	-2.1275	21.4898	21.5041	6.84e-12	4.27e-11	down	yes
PAX6	-2.1272	38.5102	30.4553	1.22e-12	8.12e-12	down	yes
HLF	-2.1268	29.8929	160.4390	3.64e-15	3.15e-14	down	yes
EXPH5	-2.1266	103.5000	105.3252	3.82e-24	1.03e-22	down	yes
PLA2G4F	-2.1266	6.3673	10.5203	2.57e-08	1.11e-07	down	yes
PBOV1	-2.1266	16.2857	10.7398	9.44e-11	5.26e-10	down	yes
LRRC36	-2.1264	43.9184	27.1870	1.44e-16	1.45e-15	down	yes
TPO	-2.1264	13.3418	8.1870	1.68e-12	1.10e-11	down	yes
EFCAB11	-2.1256	147.7806	132.6992	1.06e-31	9.86e-30	down	yes
SPDYE11	-2.1248	15.5459	15.7073	6.65e-09	3.07e-08	down	yes
SPDYE9	-2.1248	15.5459	15.7073	6.65e-09	3.07e-08	down	yes
MYO6	-2.1243	126.1939	411.5366	1.56e-25	5.11e-24	down	yes
FKBP6	-2.1232	44.2398	31.6585	4.70e-15	4.02e-14	down	yes
TTLL9	-2.1231	20.3469	22.3415	9.21e-15	7.65e-14	down	yes
MEIOC	-2.1230	135.5102	92.1301	5.14e-22	1.01e-20	down	yes
FGF2	-2.1224	60.1173	50.0813	8.22e-14	6.20e-13	down	yes
IZUMO2	-2.1222	36.7347	31.6585	6.61e-14	5.04e-13	down	yes
MAST1	-2.1220	92.9082	69.4228	1.35e-20	2.18e-19	down	yes
LRRC49	-2.1218	90.6173	50.3496	6.99e-16	6.52e-15	down	yes
NOTO	-2.1196	25.6122	16.3577	2.90e-13	2.07e-12	down	yes
CEP55	-2.1195	80.6786	206.0813	1.33e-13	9.85e-13	down	yes
PLIN1	-2.1178	5.1378	6.9268	2.41e-14	1.92e-13	down	yes
NR1I2	-2.1178	5.4796	7.7967	1.81e-11	1.08e-10	down	yes
P2RX3	-2.1171	9.9082	10.7398	8.59e-12	5.31e-11	down	yes
CXORF58	-2.1166	8.3265	6.0894	1.22e-09	6.06e-09	down	yes
IRF6	-2.1160	35.8061	125.3333	1.45e-17	1.62e-16	down	yes
TINAGL1	-2.1143	40.0510	506.5366	1.19e-19	1.69e-18	down	yes
CIART	-2.1138	24.8214	31.9837	5.66e-23	1.29e-21	down	yes
C2ORF80	-2.1137	23.1582	15.6423	8.24e-16	7.60e-15	down	yes
SLC6A11	-2.1127	14.8265	12.5772	2.19e-11	1.30e-10	down	yes
TEX14	-2.1123	38.0918	62.0650	3.56e-17	3.80e-16	down	yes
SLC9A3R2	-2.1118	58.8724	220.1951	5.54e-19	7.28e-18	down	yes
ZNF286A-TBC1D26	-2.1111	35.6684	50.9837	3.39e-14	2.66e-13	down	yes
DIRAS2	-2.1105	24.0765	23.3740	6.78e-10	3.46e-09	down	yes
SYN1	-2.1102	9.5153	30.8780	3.89e-15	3.36e-14	down	yes
CDH4	-2.1098	3.3367	6.4146	5.31e-08	2.22e-07	down	yes
CDHR3	-2.1095	110.4694	130.0488	8.39e-25	2.47e-23	down	yes
GYPE	-2.1094	19.4847	28.1545	4.51e-16	4.31e-15	down	yes
CD200R1L	-2.1094	2.4694	2.7236	6.20e-08	2.57e-07	down	yes
ALPK3	-2.1091	29.5102	58.4634	8.46e-11	4.74e-10	down	yes
POTEM	-2.1081	50.0867	109.8130	9.29e-16	8.52e-15	down	yes
CNKSR2	-2.1081	264.0765	258.2683	2.83e-22	5.84e-21	down	yes
CRACD	-2.1080	19.4949	71.8211	2.37e-08	1.03e-07	down	yes
GARIN4	-2.1077	1.7908	2.7398	2.46e-03	5.45e-03	down	yes
P3H4	-2.1071	87.9490	198.0894	5.84e-27	2.34e-25	down	yes
CLDN16	-2.1068	8.5867	6.4472	5.23e-10	2.70e-09	down	yes
ZNF774	-2.1058	146.7500	108.4797	1.89e-23	4.66e-22	down	yes
TFAP2A	-2.1050	1.9643	9.7073	1.20e-07	4.83e-07	down	yes
TSPAN6	-2.1030	59.8776	177.2439	1.65e-19	2.31e-18	down	yes
MYO15A	-2.1023	104.3827	97.6423	2.42e-21	4.32e-20	down	yes
SPIRE2	-2.1005	135.0561	120.6504	1.95e-24	5.48e-23	down	yes
TIGD4	-2.1001	5.0816	7.1463	4.07e-13	2.86e-12	down	yes
CACNG8	-2.0996	105.4694	101.3577	3.58e-18	4.29e-17	down	yes
SLC52A1	-2.0993	58.1735	48.7724	1.86e-20	2.93e-19	down	yes
SMIM22	-2.0993	5.6173	10.8049	5.45e-11	3.12e-10	down	yes
NPIPB8	-2.0990	16.2857	4.9431	4.71e-08	1.98e-07	down	yes
HECTD2	-2.0990	43.2602	72.3496	4.53e-19	6.04e-18	down	yes
MAPK15	-2.0985	0.5714	1.1707	3.25e-04	8.32e-04	down	yes
NAV3	-2.0978	48.6224	70.1626	1.25e-14	1.03e-13	down	yes
KIF15	-2.0974	32.2755	78.0732	9.06e-16	8.31e-15	down	yes
RYR3	-2.0972	203.5510	162.5935	5.08e-16	4.81e-15	down	yes
AS3MT	-2.0966	102.5867	64.9593	7.97e-08	3.27e-07	down	yes
SIX3	-2.0963	12.3520	26.0569	2.13e-14	1.70e-13	down	yes
DPYSL3	-2.0960	24.0255	174.5854	4.72e-07	1.78e-06	down	yes
MGAT5B	-2.0954	12.3418	39.2683	1.97e-14	1.59e-13	down	yes
